filename,phase,selected_attempt,attempts_run,BlockDetection.P,BlockDetection.Recall,BlockDetection.F1-Score,BlockDetection.HitRate,LineDetection.P,LineDetection.Recall,LineDetection.F1-Score,LineDetection.Accuracy
buggy_32.sol,eval,1,1,1.0,0.28792569659442724,0.4471153846153846,1.0,0.3548387096774194,0.2619047619047619,0.3013698630136986,0.8924050632911392
buggy_33.sol,eval,1,1,0.972972972972973,0.28421052631578947,0.43991853360488803,0.972972972972973,0.3783783783783784,0.28,0.3218390804597701,0.884990253411306
buggy_34.sol,eval,1,1,1.0,0.21699819168173598,0.3566121842496285,1.0,0.4,0.2222222222222222,0.2857142857142857,0.9201596806387226
buggy_35.sol,eval,1,1,0.9393939393939394,0.1781609195402299,0.2995169082125604,0.9393939393939394,0.45454545454545453,0.22058823529411764,0.29702970297029707,0.9186712485681557
buggy_36.sol,eval,1,1,1.0,0.21699819168173598,0.3566121842496285,1.0,0.425,0.2361111111111111,0.30357142857142855,0.9170212765957447
buggy_37.sol,eval,1,1,1.0,0.22429906542056074,0.366412213740458,1.0,0.4,0.22857142857142856,0.2909090909090909,0.8979057591623036
buggy_38.sol,eval,1,1,1.0,0.27149321266968324,0.42704626334519574,1.0,0.35,0.2413793103448276,0.2857142857142857,0.890795631825273
buggy_39.sol,eval,1,1,1.0,0.2857142857142857,0.4444444444444445,1.0,0.375,0.2727272727272727,0.3157894736842105,0.8839285714285714
buggy_40.sol,eval,1,1,1.0,0.281767955801105,0.4396551724137931,1.0,0.4117647058823529,0.2916666666666667,0.34146341463414637,0.9350180505415162
buggy_41.sol,eval,1,1,1.0,0.2932330827067669,0.45348837209302323,1.0,0.3076923076923077,0.23529411764705882,0.26666666666666666,0.8986175115207373
buggy_42.sol,eval,1,1,0.972972972972973,0.28421052631578947,0.43991853360488803,0.972972972972973,0.3783783783783784,0.28,0.3218390804597701,0.884765625
buggy_43.sol,eval,1,1,1.0,0.27149321266968324,0.42704626334519574,1.0,0.4,0.27586206896551724,0.32653061224489793,0.9097127222982216
buggy_44.sol,eval,1,1,1.0,0.2608695652173913,0.41379310344827586,1.0,0.35,0.23333333333333334,0.28,0.905511811023622
buggy_45.sol,eval,1,1,0.975,0.2759433962264151,0.43014705882352944,0.975,0.4,0.2857142857142857,0.3333333333333333,0.8904109589041096
buggy_46.sol,eval,1,1,1.0,0.26732673267326734,0.421875,1.0,0.7777777777777778,0.5,0.6086956521739131,0.9608695652173913
buggy_47.sol,eval,1,1,1.0,0.1935483870967742,0.3243243243243243,1.0,0.3,0.15,0.2,0.8866587957497049
buggy_48.sol,eval,1,1,1.0,0.24439918533604887,0.3927986906710311,1.0,0.35,0.21875,0.2692307692307692,0.8954607977991746
buggy_49.sol,eval,1,1,1.0,0.2857142857142857,0.4444444444444445,1.0,0.375,0.2727272727272727,0.3157894736842105,0.8839285714285714
buggy_50.sol,eval,1,1,0.8703703703703703,0.24736842105263157,0.38524590163934425,0.8703703703703703,0.0,0.0,0.0,0.8453237410071942
